,sancion,causa,dependencia,genero,ingreso,puesto,c,value
3419,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,608904.0,Director,2,1
3420,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,608904.0,Director,2,1
3421,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,608904.0,Director,2,1
3422,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,608904.0,Director,2,1
3423,Acta Administrativa,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,608904.0,Director,2,1
3424,Susupención,NEPOTISMO,Salud,Hombre,608904.0,Administrador,0,1
3425,Susupención,NEPOTISMO,Salud,Hombre,314355.0,Administrador,0,1
3426,Susupención,NEPOTISMO,Salud,Hombre,1505004.0,Administrador,0,1
3427,Susupención,NEPOTISMO,Salud,Hombre,1605936.0,Administrador,0,1
3428,Susupención,NEPOTISMO,Salud,Hombre,1559796.0,Administrador,0,1
3429,Susupención,NEPOTISMO,Salud,Hombre,1567176.0,Administrador,0,1
3430,Susupención,NEPOTISMO,Salud,Hombre,1585368.0,Administrador,0,1
3431,Susupención,NEPOTISMO,Salud,Hombre,1585368.0,Administrador,0,1
3432,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,1585368.0,Gobernador,2,1
3433,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,4166496.0,Gobernador,1,1
3434,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,4630776.0,Gobernador,1,1
3435,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,3856068.0,Gobernador,1,1
3436,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,1331075.0,Gobernador,2,1
3437,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,5034480.0,Gobernador,1,1
3438,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,4961520.0,Gobernador,1,1
3439,Sanción Económica,PECULADO,Economía y Desarrollo,Mujer,4961520.0,Gobernador,1,1
3440,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,4961520.0,Administrador,1,1
3441,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,355490.0,Administrador,2,1
3442,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,1622592.0,Administrador,2,1
3443,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,1631328.0,Administrador,2,1
3444,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,1535760.0,Administrador,2,1
3445,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,1643400.0,Administrador,2,1
3446,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,1509108.0,Administrador,2,1
3447,Susupención,CONFLICTO DE INTERÉS,Banca y Finanzas,Mujer,1509108.0,Administrador,2,1
3448,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,125000.0,Director,2,1
3449,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,125000.0,Director,2,1
3450,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,600000.0,Director,2,1
3451,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,600000.0,Director,2,1
3452,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,600000.0,Director,2,1
3453,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,600000.0,Director,2,1
3454,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,600000.0,Director,2,1
3455,Susupención,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,600000.0,Director,2,1
3456,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,600000.0,Director,2,1
3457,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,1417590.0,Director,2,1
3458,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,4452984.0,Director,1,1
3459,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,4660428.0,Director,1,1
3460,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,4666212.0,Director,1,1
3461,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,4483356.0,Director,1,1
3462,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,4657740.0,Director,1,1
3463,Susupención,TRÁFICO DE INFLUENCIAS,Energía,Mujer,4657740.0,Director,1,1
3464,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,4657740.0,Administrador,1,1
3465,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,232115.0,Administrador,3,1
3466,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1050360.0,Administrador,3,1
3467,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,980184.0,Administrador,3,1
3468,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1134228.0,Administrador,3,1
3469,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,992028.0,Administrador,3,1
3470,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1113300.0,Administrador,3,1
3471,Acta Administrativa,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1113300.0,Administrador,3,1
3472,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,1527408.0,Director,2,1
3473,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,370960.0,Director,2,1
3474,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,370960.0,Director,2,1
3475,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,1592244.0,Director,2,1
3476,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,1637148.0,Director,2,1
3477,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,1499304.0,Director,2,1
3478,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,1523064.0,Director,2,1
3479,Multa,CONFLICTO DE INTERÉS,Comunicación y Transporte,Mujer,1523064.0,Director,2,1
3480,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1523064.0,Director,2,1
3481,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1479228.0,Director,2,1
3482,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,346770.0,Director,2,1
3483,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1505196.0,Director,2,1
3484,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1546428.0,Director,2,1
3485,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1578336.0,Director,2,1
3486,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1545048.0,Director,2,1
3487,Inhabilitación,NEPOTISMO,Banca y Finanzas,Mujer,1545048.0,Director,2,1
3488,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1545048.0,Jefe Departamento,0,1
3489,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,160000.0,Jefe Departamento,0,1
3490,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,768000.0,Jefe Departamento,0,1
3491,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,768000.0,Jefe Departamento,0,1
3492,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,768000.0,Jefe Departamento,0,1
3493,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,768000.0,Jefe Departamento,0,1
3494,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,768000.0,Jefe Departamento,0,1
3495,Sanción Económica,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,768000.0,Jefe Departamento,0,1
3496,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,229635.0,Director,2,1
3497,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1089264.0,Director,2,1
3498,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1089264.0,Director,2,1
3499,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1116180.0,Director,2,1
3500,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1201308.0,Director,2,1
3501,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1181808.0,Director,2,1
3502,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1112028.0,Director,2,1
3503,Destitución,TRÁFICO DE INFLUENCIAS,Salud,Mujer,1112028.0,Director,2,1
3504,Inhabilitación,COHECHO,Salud,Hombre,1112028.0,Director,0,1
3505,Inhabilitación,COHECHO,Salud,Hombre,105560.0,Director,0,1
3506,Inhabilitación,COHECHO,Salud,Hombre,506688.0,Director,0,1
3507,Inhabilitación,COHECHO,Salud,Hombre,506688.0,Director,0,1
3508,Inhabilitación,COHECHO,Salud,Hombre,506688.0,Director,0,1
3509,Inhabilitación,COHECHO,Salud,Hombre,506688.0,Director,0,1
3510,Inhabilitación,COHECHO,Salud,Hombre,506688.0,Director,0,1
3511,Inhabilitación,COHECHO,Salud,Hombre,506688.0,Director,0,1
3512,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Jefe Departamento,0,1
3513,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
3514,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,126855.0,Jefe Departamento,0,1
3515,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
3516,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
3517,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
3518,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
3519,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,608904.0,Jefe Departamento,0,1
3520,Multa,COHECHO,Educación e Investigación,Hombre,608904.0,Director,0,1
3521,Multa,COHECHO,Educación e Investigación,Hombre,1510665.0,Director,0,1
3522,Multa,COHECHO,Educación e Investigación,Hombre,4755432.0,Director,1,1
3523,Multa,COHECHO,Educación e Investigación,Hombre,5463804.0,Director,1,1
3524,Multa,COHECHO,Educación e Investigación,Hombre,5463804.0,Director,1,1
3525,Multa,COHECHO,Educación e Investigación,Hombre,5103936.0,Director,1,1
3526,Multa,COHECHO,Educación e Investigación,Hombre,5968440.0,Director,1,1
3527,Multa,COHECHO,Educación e Investigación,Hombre,5194980.0,Director,1,1
3528,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,5194980.0,Administrador,1,1
3529,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,1193232.0,Administrador,2,1
3530,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,250330.0,Administrador,2,1
3531,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,1083132.0,Administrador,2,1
3532,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,1098732.0,Administrador,2,1
3533,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,1145712.0,Administrador,2,1
3534,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,1176252.0,Administrador,2,1
3535,Sanción Económica,ABUSO DE FUNCIONES,Salud,Mujer,1176252.0,Administrador,2,1
3536,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1176252.0,Director,3,1
3537,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,290095.0,Director,3,1
3538,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1082232.0,Director,3,1
3539,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1098576.0,Director,3,1
3540,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1214640.0,Director,3,1
3541,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1204212.0,Director,3,1
3542,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1204212.0,Director,3,1
3543,Sanción Económica,DESVÍO DE RECURSOS,Banca y Finanzas,Hombre,1247472.0,Director,3,1
3544,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,271030.0,Director,2,1
3545,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,271030.0,Director,2,1
3546,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,1091340.0,Director,2,1
3547,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,1112556.0,Director,2,1
3548,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,1031868.0,Director,2,1
3549,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,1032252.0,Director,2,1
3550,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,1035192.0,Director,2,1
3551,Acta Administrativa,NEPOTISMO,Banca y Finanzas,Mujer,1035192.0,Director,2,1
3552,Sanción Económica,COHECHO,Salud,Mujer,1035192.0,Gobernador,2,1
3553,Sanción Económica,COHECHO,Salud,Mujer,6312204.0,Gobernador,1,1
3554,Sanción Económica,COHECHO,Salud,Mujer,6284520.0,Gobernador,1,1
3555,Sanción Económica,COHECHO,Salud,Mujer,1714955.0,Gobernador,2,1
3556,Sanción Económica,COHECHO,Salud,Mujer,6255252.0,Gobernador,1,1
3557,Sanción Económica,COHECHO,Salud,Mujer,6103848.0,Gobernador,1,1
3558,Sanción Económica,COHECHO,Salud,Mujer,6937308.0,Gobernador,1,1
3559,Sanción Económica,COHECHO,Salud,Mujer,6937308.0,Gobernador,1,1
3560,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,355625.0,Administrador,3,1
3561,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,355625.0,Administrador,3,1
3562,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1648056.0,Administrador,3,1
3563,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1581888.0,Administrador,3,1
3564,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1634280.0,Administrador,3,1
3565,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1584936.0,Administrador,3,1
3566,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1525596.0,Administrador,3,1
3567,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1525596.0,Administrador,3,1
3568,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1525596.0,Administrador,3,1
3569,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,334270.0,Administrador,3,1
3570,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1535148.0,Administrador,3,1
3571,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1640796.0,Administrador,3,1
3572,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1513008.0,Administrador,3,1
3573,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1649424.0,Administrador,3,1
3574,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1623060.0,Administrador,3,1
3575,Inhabilitación,CONFLICTO DE INTERÉS,Banca y Finanzas,Hombre,1623060.0,Administrador,3,1
3576,Acta Administrativa,COHECHO,Agricultura,Hombre,1623060.0,Administrador,3,1
3577,Acta Administrativa,COHECHO,Agricultura,Hombre,263330.0,Administrador,3,1
3578,Acta Administrativa,COHECHO,Agricultura,Hombre,989592.0,Administrador,3,1
3579,Acta Administrativa,COHECHO,Agricultura,Hombre,1128852.0,Administrador,3,1
3580,Acta Administrativa,COHECHO,Agricultura,Hombre,970272.0,Administrador,3,1
3581,Acta Administrativa,COHECHO,Agricultura,Hombre,1072128.0,Administrador,3,1
3582,Acta Administrativa,COHECHO,Agricultura,Hombre,1038804.0,Administrador,3,1
3583,Acta Administrativa,COHECHO,Agricultura,Hombre,1038804.0,Administrador,3,1
3584,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,1038804.0,Jefe Departamento,2,1
3585,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,160000.0,Jefe Departamento,2,1
3586,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,768000.0,Jefe Departamento,2,1
3587,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,768000.0,Jefe Departamento,2,1
3588,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,768000.0,Jefe Departamento,2,1
3589,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,768000.0,Jefe Departamento,2,1
3590,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,768000.0,Jefe Departamento,2,1
3591,Destitución,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Educación e Investigación,Mujer,768000.0,Jefe Departamento,2,1
3592,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,768000.0,Administrador,2,1
3593,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,219260.0,Administrador,2,1
3594,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1018884.0,Administrador,2,1
3595,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1045032.0,Administrador,2,1
3596,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1015680.0,Administrador,2,1
3597,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1036392.0,Administrador,2,1
3598,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1132344.0,Administrador,2,1
3599,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Arte y Cultura,Mujer,1132344.0,Administrador,2,1
3600,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,608904.0,Analista,2,1
3601,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,126855.0,Analista,2,1
3602,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,126855.0,Analista,2,1
3603,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,608904.0,Analista,2,1
3604,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,608904.0,Analista,2,1
3605,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,608904.0,Analista,2,1
3606,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,608904.0,Analista,2,1
3607,Sanción Económica,CONTRATACIÓN INDEBIDA,Energía,Mujer,608904.0,Analista,2,1
3608,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,608904.0,Director,2,1
3609,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,1583170.0,Director,2,1
3610,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4669392.0,Director,1,1
3611,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,5068836.0,Director,1,1
3612,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4854324.0,Director,1,1
3613,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4349088.0,Director,1,1
3614,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4603980.0,Director,1,1
3615,Sanción Económica,COHECHO,Comunicación y Transporte,Mujer,4603980.0,Director,1,1
3616,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4603980.0,Analista,1,1
3617,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,600000.0,Analista,3,1
3618,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,600000.0,Analista,3,1
3619,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,125000.0,Analista,3,1
3620,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,600000.0,Analista,3,1
3621,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,600000.0,Analista,3,1
3622,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,600000.0,Analista,3,1
3623,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,600000.0,Analista,3,1
3624,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,600000.0,Administrador,2,1
3625,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,278995.0,Administrador,2,1
3626,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,1247268.0,Administrador,2,1
3627,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,1200456.0,Administrador,2,1
3628,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,1247496.0,Administrador,2,1
3629,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,1175352.0,Administrador,2,1
3630,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,1138284.0,Administrador,2,1
3631,Inhabilitación,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,1138284.0,Administrador,2,1
3632,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,1138284.0,Analista,0,1
3633,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,125000.0,Analista,0,1
3634,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,600000.0,Analista,0,1
3635,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,600000.0,Analista,0,1
3636,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,600000.0,Analista,0,1
3637,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,600000.0,Analista,0,1
3638,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,600000.0,Analista,0,1
3639,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Energía,Hombre,600000.0,Analista,0,1
3640,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,600000.0,Administrador,2,1
3641,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,251675.0,Administrador,2,1
3642,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,1014552.0,Administrador,2,1
3643,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,1000680.0,Administrador,2,1
3644,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,1002996.0,Administrador,2,1
3645,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,1031424.0,Administrador,2,1
3646,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,1013244.0,Administrador,2,1
3647,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Industria,Mujer,1013244.0,Administrador,2,1
3648,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1013244.0,Director,3,1
3649,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,1613950.0,Director,3,1
3650,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,4604268.0,Director,1,1
3651,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,4687608.0,Director,1,1
3652,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,5256684.0,Director,1,1
3653,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,5426508.0,Director,1,1
3654,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,5426508.0,Director,1,1
3655,Destitución,DESVÍO DE RECURSOS,Educación e Investigación,Hombre,4764504.0,Director,1,1
3656,Susupención,COHECHO,Comunicación y Transporte,Hombre,4764504.0,Administrador,1,1
3657,Susupención,COHECHO,Comunicación y Transporte,Hombre,374525.0,Administrador,0,1
3658,Susupención,COHECHO,Comunicación y Transporte,Hombre,1491168.0,Administrador,0,1
3659,Susupención,COHECHO,Comunicación y Transporte,Hombre,1529736.0,Administrador,0,1
3660,Susupención,COHECHO,Comunicación y Transporte,Hombre,1488480.0,Administrador,0,1
3661,Susupención,COHECHO,Comunicación y Transporte,Hombre,1648404.0,Administrador,0,1
3662,Susupención,COHECHO,Comunicación y Transporte,Hombre,1576512.0,Administrador,0,1
3663,Susupención,COHECHO,Comunicación y Transporte,Hombre,1576512.0,Administrador,0,1
3664,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,1576512.0,Secretario de Estado,0,1
3665,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,1294880.0,Secretario de Estado,0,1
3666,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,3889092.0,Secretario de Estado,0,1
3667,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,4601724.0,Secretario de Estado,0,1
3668,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,5143956.0,Secretario de Estado,1,1
3669,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,4212504.0,Secretario de Estado,0,1
3670,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,5068056.0,Secretario de Estado,1,1
3671,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Salud,Hombre,5068056.0,Secretario de Estado,1,1
3672,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4829400.0,Secretario de Estado,1,1
3673,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4829400.0,Secretario de Estado,1,1
3674,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,1549665.0,Secretario de Estado,2,1
3675,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4086900.0,Secretario de Estado,1,1
3676,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4678956.0,Secretario de Estado,1,1
3677,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4218780.0,Secretario de Estado,1,1
3678,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4277856.0,Secretario de Estado,1,1
3679,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,4277856.0,Secretario de Estado,1,1
3680,Multa,COHECHO,Economía y Desarrollo,Mujer,4277856.0,Gobernador,1,1
3681,Multa,COHECHO,Economía y Desarrollo,Mujer,1147605.0,Gobernador,2,1
3682,Multa,COHECHO,Economía y Desarrollo,Mujer,4947720.0,Gobernador,1,1
3683,Multa,COHECHO,Economía y Desarrollo,Mujer,4805268.0,Gobernador,1,1
